enrollment_id,X_train_feature,dropout_train
27449,9 8 1 1 2 1,1
27450,15 168 9 9 31 41,0
27451,9 11 2 3 3 2,1
27452,0 89 3 4 9 3,1
27453,7 82 3 5 18 10,1
27454,15 4 1 1 4 0,1
27455,24 12 1 1 2 0,1
27456,11 15 1 2 2 3,1
27457,2 3 1 1 1 0,1
27458,24 50 2 3 10 5,1
27459,1 9 1 2 3 1,1
27460,7 12 2 1 2 2,1
27461,10 1 1 1 1 0,1
27462,10 1 1 1 1 0,1
27463,14 9 1 1 2 2,1
27464,0 58 1 2 2 8,0
27465,3 1 1 1 1 0,1
27466,15 88 5 5 7 24,0
27467,3 51 4 5 10 6,1
27468,34 1 1 1 1 0,1
27469,4 59 2 3 16 18,1
27470,9 26 1 1 8 1,1
27471,8 12 1 1 3 2,1
27472,1 27 1 3 8 6,1
27473,25 297 7 12 10 9,0
27474,7 103 2 8 18 14,1
27475,11 56 2 4 4 14,1
27476,1 12 1 1 7 1,1
27477,26 153 7 5 24 21,1
27478,31 10 1 1 5 1,1
27479,7 6 1 1 3 0,1
27480,4 7 1 2 1 2,1
27481,18 7 1 1 2 1,1
27482,4 93 5 5 6 28,1
27483,15 9 1 2 3 2,1
27484,7 68 1 2 5 8,1
27485,17 234 5 9 27 23,1
27486,3 159 4 7 8 48,0
27487,13 3 1 1 1 0,1
27488,17 14 1 1 1 4,1
27489,20 9 1 2 2 1,1
27490,19 14 1 1 4 1,1
27491,7 28 1 2 2 8,0
27492,2 41 1 2 10 0,1
27493,1 23 2 3 2 7,1
27494,18 67 2 6 16 10,1
27495,7 222 8 11 24 40,0
27496,2 8 1 1 2 2,1
27497,4 6 1 1 2 1,0
27498,11 1 1 1 1 0,1
27499,21 11 1 1 2 2,1
27500,0 36 1 2 1 1,1
27501,14 9 1 1 2 2,1
27502,32 1 1 1 1 0,1
27503,18 9 1 2 2 1,1
27504,32 1 1 1 2 1,1
27505,2 12 1 1 2 2,1
27506,7 9 1 1 4 1,1
27507,26 59 2 3 15 6,1
27508,26 93 5 6 10 10,1
27509,9 1 1 1 1 0,1
27510,4 81 3 3 4 8,1
27511,25 2 1 1 2 0,0
27512,8 263 9 7 22 62,0
27513,10 1 1 1 1 0,1
27514,15 30 2 4 9 7,1
27515,4 87 12 7 8 24,0
27516,17 1 1 1 1 0,1
27517,0 361 14 13 38 38,0
27518,21 72 4 3 8 16,1
27519,18 8 1 1 1 2,1
27520,6 1 1 2 2 3,1
27521,11 19 1 1 2 3,1
27522,7 54 1 1 8 0,1
27523,0 36 1 1 1 7,1
27524,11 10 1 1 2 2,1
27525,0 1 1 1 1 0,1
27526,7 6 1 1 5 0,1
27527,11 2 1 1 2 0,1
27528,7 5 1 1 2 0,0
27529,3 6 1 2 2 1,1
27530,15 432 9 12 34 110,0
27531,10 1 1 1 1 0,1
27532,1 2 1 1 2 0,1
27533,4 1 1 1 1 0,1
27534,12 1 1 1 1 0,1
27535,1 642 21 8 73 120,0
27536,2 54 2 2 7 10,1
27537,2 17 3 3 2 5,0
27538,16 4 1 1 4 0,1
27539,7 392 7 15 74 45,0
27540,12 741 12 14 66 83,0
27541,22 27 1 2 2 9,1
27542,15 144 6 7 9 5,1
27543,22 1 1 1 1 0,1
27544,17 27 1 1 2 3,1
27545,30 29 1 2 2 9,1
27546,26 164 3 4 20 16,1
27547,2 1 1 1 1 0,1
27548,7 7 1 1 2 1,1
27549,1 1 1 1 1 0,1
27550,7 1 1 1 1 0,1
27551,15 74 3 7 4 18,1
27552,7 8 1 1 1 2,1
27553,7 20 1 1 4 4,1
27554,0 2 1 1 2 0,1
27555,4 1 1 1 1 0,1
27556,4 10 1 1 6 0,1
27557,3 1 1 1 1 0,1
27558,9 2 1 1 2 0,1
27559,1 1 1 1 1 0,1
27560,7 122 4 5 35 15,1
27561,23 7 1 2 1 1,0
27562,11 110 8 6 12 28,1
27563,7 17 1 2 3 4,1
27564,0 853 13 12 61 116,0
27565,11 8 1 2 2 2,1
27566,0 1 1 1 1 0,1
27567,6 21 1 1 1 6,1
27568,16 2 1 1 2 0,1
27569,1 127 4 6 21 10,1
27570,13 27 1 1 2 3,1
27571,31 10 1 1 3 2,0
27572,15 242 9 6 14 60,0
27573,11 103 4 5 4 29,0
27574,15 15 1 1 7 2,1
27575,7 147 6 8 12 26,0
27576,4 24 2 3 9 1,1
27577,37 41 3 6 6 2,1
27578,16 10 1 1 4 2,1
27579,1 275 7 6 27 38,1
27580,9 10 1 1 1 3,1
27581,14 3 1 1 1 0,1
27582,4 43 3 4 4 12,1
27583,15 1 1 1 4 1,1
27584,1 250 9 9 65 13,0
27585,12 2 1 1 2 0,1
27586,1 85 2 5 15 20,1
27587,33 1 1 1 1 0,1
27588,0 85 2 5 7 2,1
27589,21 6 1 1 2 1,1
27590,15 310 10 14 75 66,0
27591,0 176 2 2 13 19,1
27592,6 75 1 2 5 10,1
27593,1 1 1 1 1 0,1
27594,15 6 1 1 3 1,1
27595,1 155 7 9 14 38,0
27596,15 12 1 1 3 4,1
27597,11 74 4 3 4 21,1
27598,33 1 1 1 1 0,1
27599,7 23 1 1 8 2,1
27600,4 10 2 2 4 1,1
27601,13 139 8 11 15 30,1
27602,34 14 2 3 10 1,1
27603,0 217 3 3 3 12,0
27604,7 14 2 2 5 1,1
27605,15 133 2 3 15 26,1
27606,15 59 7 5 15 22,0
27607,34 1 1 1 1 0,1
27608,12 6 1 2 2 1,1
27609,31 14 3 4 4 3,1
27610,28 1 1 1 1 0,1
27611,7 23 2 2 4 1,1
27612,13 9 2 3 4 5,1
27613,7 363 10 9 85 58,0
27614,24 10 1 1 2 1,1
27615,6 138 6 8 7 20,0
27616,7 78 5 5 7 15,1
27617,26 9 1 1 4 1,1
27618,7 6 1 1 2 1,1
27619,23 1 1 1 1 0,1
27620,36 35 2 4 3 10,1
27621,37 99 3 8 10 10,1
27622,18 175 8 5 26 33,0
27623,7 18 1 1 4 4,1
27624,1 1 1 1 1 0,1
27625,22 214 5 12 45 5,0
27626,3 45 1 4 6 12,1
27627,1 5 1 1 1 1,1
27628,24 1 1 1 1 0,1
27629,4 4 1 1 4 0,1
27630,13 262 14 7 37 55,0
27631,0 2 1 1 2 0,1
27632,18 194 10 10 12 8,0
27633,7 1 1 1 1 0,1
27634,1 260 7 13 44 53,0
27635,18 42 4 4 7 6,1
27636,11 64 1 5 5 16,1
27637,14 8 1 1 3 2,1
27638,1 18 7 9 18 1,1
27639,3 89 5 6 10 31,1
27640,18 31 1 4 7 7,1
27641,15 2 2 2 2 0,1
27642,1 84 7 8 11 9,0
27643,9 3 1 1 3 0,1
27644,18 29 1 2 4 5,1
27645,15 282 12 11 41 62,0
27646,28 2 1 1 2 0,1
27647,7 215 7 8 40 41,1
27648,21 11 1 3 5 1,1
27649,22 6 1 1 1 1,1
27650,5 500 7 13 19 69,0
27651,21 6 1 1 2 1,1
27652,17 16 2 2 2 1,1
27653,23 1 1 1 1 0,1
27654,36 15 2 2 3 3,1
27655,1 306 7 8 20 86,0
27656,2 1 1 1 1 0,1
27657,26 91 1 2 4 1,1
27658,1 6 2 2 6 0,1
27659,11 5 1 1 1 1,1
27660,11 8 1 1 2 2,0
27661,38 10 1 1 3 2,1
27662,9 12 2 2 7 1,1
27663,29 134 4 8 10 23,0
27664,4 52 1 4 11 13,1
27665,5 17 2 4 6 2,1
27666,21 9 1 1 2 2,1
27667,6 355 5 12 13 39,1
27668,5 56 3 4 7 2,1
27669,17 1 1 1 1 0,1
27670,16 288 6 9 24 39,0
27671,15 2 1 1 2 0,1
27672,3 7 1 2 4 0,1
27673,33 2 1 1 2 0,1
27674,23 40 1 1 5 1,1
27675,28 5 1 1 2 1,1
27676,14 1 1 1 1 0,1
27677,1 2 1 1 2 0,1
27678,4 8 1 1 3 1,1
27679,11 6 1 2 3 0,1
27680,27 1 1 1 1 0,1
27681,13 152 8 11 10 34,1
27682,8 152 3 3 6 12,1
27683,4 235 12 7 29 57,0
27684,18 500 15 15 58 101,1
27685,4 59 3 5 6 2,1
27686,11 16 1 1 1 4,1
27687,17 55 2 3 6 5,1
27688,15 6 1 2 3 1,1
27689,11 47 1 2 8 10,1
27690,16 7 1 1 7 0,1
27691,30 11 1 1 2 1,1
27692,27 57 1 2 6 3,1
27693,7 114 2 6 24 11,1
27694,22 182 7 6 16 54,0
27695,12 51 4 4 5 15,1
27696,7 161 1 3 6 26,1
27697,15 1 1 1 1 0,1
27698,7 52 5 5 12 19,0
27699,12 115 6 9 11 30,1
27700,14 2 2 2 2 0,1
27701,7 193 7 9 32 29,0
27702,15 425 7 12 57 120,0
27703,7 1 1 1 1 0,1
27704,16 43 5 5 8 10,0
27705,15 21 1 1 7 4,1
27706,3 4 1 1 2 0,1
27707,15 4 1 1 4 0,1
27708,4 7 2 3 1 1,0
27709,4 20 2 2 8 1,0
27710,0 17 1 1 2 3,0
27711,15 104 6 6 19 36,0
27712,22 1 1 1 1 0,1
27713,4 197 6 10 22 60,0
27714,11 11 1 1 8 0,1
27715,15 75 2 4 8 21,1
27716,2 322 11 11 66 62,0
27717,14 14 1 1 6 1,1
27718,13 230 5 10 24 45,0
27719,18 124 4 6 29 27,0
27720,16 12 1 1 1 2,1
27721,0 249 11 17 12 57,1
27722,29 1 1 1 1 0,1
27723,7 1 1 1 1 0,1
27724,15 3 1 1 2 0,1
27725,15 16 1 2 1 5,1
27726,0 1 1 1 1 0,1
27727,33 7 1 1 3 1,1
27728,22 455 12 13 59 113,0
27729,24 51 2 3 12 9,1
27730,4 84 5 9 10 23,0
27731,34 1 1 1 1 0,1
27732,11 7 1 2 1 1,1
27733,19 1 1 1 1 0,1
27734,0 6 3 2 6 0,1
27735,5 1 1 1 1 0,1
27736,1 1 1 1 1 0,1
27737,7 13 2 2 2 3,1
27738,20 9 1 1 4 1,1
27739,16 1 1 1 1 0,1
27740,3 1 1 1 1 0,1
27741,23 35 4 5 9 7,1
27742,15 1 1 1 1 0,1
27743,4 52 3 3 19 11,1
27744,18 146 5 9 15 24,0
27745,7 77 6 6 17 0,1
27746,12 36 1 2 3 0,1
27747,22 344 12 15 55 66,0
27748,21 67 3 3 4 14,1
27749,23 11 2 4 5 2,1
27750,20 259 6 5 12 16,0
27751,7 218 14 9 45 34,0
27752,31 1 1 1 1 0,1
27753,21 12 1 1 3 1,1
27754,9 6 1 1 2 1,1
27755,38 1 1 1 1 0,1
27756,15 27 2 2 12 5,1
27757,16 36 3 3 19 2,0
27758,11 12 1 2 1 1,1
27759,0 1 1 1 1 0,1
27760,18 170 9 9 10 42,1
27761,9 20 1 1 2 6,1
27762,36 7 2 2 3 1,0
27763,31 171 3 6 18 20,1
27764,12 200 5 10 17 18,1
27765,27 40 2 5 4 6,0
27766,1 1 1 1 5 0,1
27767,4 32 1 3 2 8,1
27768,16 25 2 2 8 5,1
27769,2 9 1 1 2 2,1
27770,7 214 14 13 37 35,0
27771,3 6 1 3 2 1,1
27772,4 301 5 9 2 84,0
27773,16 11 1 1 5 0,1
27774,16 389 8 8 41 48,0
27775,18 9 1 1 2 2,1
27776,7 1 1 1 1 0,1
27777,12 1 1 1 1 0,1
27778,7 43 1 2 10 3,1
27779,6 5 3 3 5 0,0
27780,12 16 2 2 9 0,1
27781,4 333 6 9 39 21,1
27782,4 18 2 3 2 5,1
27783,21 7 1 1 3 1,1
27784,1 28 1 3 5 2,1
27785,14 21 4 5 6 5,1
27786,7 1 1 1 5 0,1
27787,1 109 3 4 20 18,0
27788,15 11 1 1 4 3,1
27789,11 1 1 1 1 0,1
27790,37 1 1 1 1 0,1
27791,27 54 4 4 5 9,1
27792,11 3 1 2 1 0,0
27793,11 66 1 2 9 12,0
27794,21 6 1 1 2 1,1
27795,37 52 4 5 6 4,1
27796,11 11 1 1 1 0,1
27797,1 28 2 2 3 5,0
27798,4 1 1 1 1 0,1
27799,15 31 1 1 9 6,1
27800,9 91 8 9 20 6,0
27801,16 10 2 2 7 1,1
27802,21 338 9 14 32 28,1
27803,12 146 1 2 21 22,1
27804,11 15 1 1 2 2,1
27805,36 8 1 2 3 1,1
27806,11 1 1 1 1 0,1
27807,9 14 2 2 4 3,0
27808,4 109 4 7 24 16,1
27809,31 2 1 1 2 0,1
27810,18 1 1 1 1 0,1
27811,21 145 4 7 42 1,1
27812,35 216 6 5 7 32,0
27813,25 1 1 1 1 0,1
27814,2 1 1 1 1 0,1
27815,13 6 1 2 2 1,1
27816,2 3 1 1 3 0,1
27817,12 11 1 1 4 1,1
27818,38 6 1 1 2 1,1
27819,3 4 1 1 2 0,1
27820,10 39 1 3 2 7,1
27821,21 2 1 1 2 0,0
27822,7 22 2 2 6 3,1
27823,14 16 1 1 7 2,1
27824,2 1 1 1 1 0,1
27825,27 1 1 1 1 0,1
27826,2 8 1 1 2 1,1
27827,11 18 1 1 3 3,1
27828,1 10 1 2 6 1,1
27829,5 1 1 1 1 0,1
27830,7 46 3 4 10 7,0
27831,1 9 1 1 4 1,0
27832,18 20 1 3 7 3,1
27833,12 128 2 5 7 32,0
27834,3 14 1 3 1 1,1
27835,9 6 1 1 3 1,1
27836,1 11 1 1 2 3,1
27837,18 93 4 6 16 11,1
27838,11 415 13 13 39 98,0
27839,1 2 1 1 2 0,1
27840,2 25 6 8 7 5,1
27841,35 18 1 1 3 4,0
27842,0 301 4 8 33 7,0
27843,15 1 1 1 1 0,1
27844,15 57 2 4 14 13,1
27845,30 19 2 2 5 5,1
27846,2 1 1 1 1 0,1
27847,3 12 1 4 2 3,1
27848,26 44 4 5 3 12,1
27849,18 8 1 1 1 2,0
27850,1 12 1 1 2 2,1
27851,9 1 1 1 1 0,1
27852,17 213 8 9 12 25,0
27853,15 6 1 1 3 1,1
27854,15 13 1 1 3 1,1
27855,13 13 2 2 9 0,0
27856,22 12 2 2 3 2,1
27857,4 21 1 1 7 3,0
27858,13 6 1 1 1 1,1
27859,21 206 7 8 20 25,1
27860,15 7 1 1 1 2,1
27861,33 7 1 1 4 0,1
27862,18 133 6 7 11 14,1
27863,1 7 2 2 7 0,1
27864,15 374 10 11 29 89,0
27865,34 2 1 1 2 0,1
27866,30 77 3 4 7 10,0
27867,15 39 2 4 6 9,1
27868,15 5 1 1 2 1,1
27869,11 26 1 3 7 4,1
27870,1 4 2 2 2 0,1
27871,22 74 1 3 3 18,1
27872,10 114 2 5 11 7,1
27873,7 1 1 1 1 0,1
27874,22 122 1 2 8 35,1
27875,4 104 10 10 20 32,1
27876,7 13 1 1 3 1,1
27877,29 6 1 1 2 1,1
27878,22 8 1 1 4 1,1
27879,26 141 1 3 13 14,1
27880,4 92 8 10 10 5,1
27881,23 15 2 1 6 2,1
27882,11 9 1 2 2 2,1
27883,14 77 2 4 3 13,1
27884,1 1 1 1 1 0,1
27885,7 8 1 1 3 1,1
27886,36 5 1 1 3 0,1
27887,29 63 2 2 5 7,1
27888,8 3 1 1 3 0,0
27889,18 40 3 2 3 5,1
27890,11 21 1 1 3 4,1
27891,0 65 4 6 13 2,1
27892,23 10 1 2 3 0,0
27893,0 1 1 6 4 8,1
27894,1 11 1 1 5 1,1
27895,5 6 1 2 2 1,1
27896,4 144 4 7 30 16,1
27897,17 36 1 1 4 4,1
27898,9 18 1 1 8 1,1
27899,10 10 1 1 2 3,1
27900,11 20 1 2 5 4,1
27901,11 21 1 1 3 5,1
27902,7 14 1 1 3 3,1
27903,16 750 11 15 44 27,0
27904,7 77 3 6 11 22,1
27905,31 12 2 2 3 2,1
27906,35 89 1 1 9 15,1
27907,2 1 1 1 1 0,1
27908,16 26 2 2 7 6,1
27909,1 33 1 2 15 7,1
27910,11 28 1 1 2 7,0
27911,11 100 9 14 29 0,1
27912,0 15 1 1 5 3,1
27913,34 1 1 1 1 0,1
27914,15 16 1 2 1 4,1
27915,4 38 1 2 6 11,0
27916,4 31 2 3 8 6,1
27917,1 27 3 2 5 2,1
27918,7 44 3 3 11 9,1
27919,9 107 5 4 13 17,0
27920,20 14 2 3 7 6,1
27921,1 32 3 3 10 1,1
27922,6 1 1 1 1 0,1
27923,15 32 1 5 6 7,1
27924,1 6 1 1 2 1,1
27925,30 11 1 1 2 3,1
27926,21 9 2 3 3 2,1
27927,7 7 2 2 4 0,1
27928,30 1 1 1 1 0,1
27929,8 51 2 4 10 11,1
27930,13 272 8 12 42 84,1
27931,3 11 1 1 2 2,1
27932,18 57 5 8 15 5,0
27933,24 10 4 4 6 1,1
27934,25 1 1 1 1 0,1
27935,3 212 4 8 17 36,1
27936,16 3 1 1 3 0,0
27937,7 11 1 1 3 2,1
27938,1 33 1 2 4 8,1
27939,16 10 1 1 2 3,0
27940,4 34 1 1 5 6,1
27941,5 60 1 2 2 12,1
27942,16 1 1 1 1 0,1
27943,34 2 1 1 2 0,1
27944,11 18 1 1 1 6,1
27945,4 113 2 3 6 24,1
27946,15 341 9 13 38 103,0
27947,18 13 1 2 2 0,0
27948,36 7 1 2 3 1,1
27949,4 6 1 2 4 0,1
27950,15 6 1 1 1 2,1
27951,9 11 1 3 3 2,1
27952,26 37 4 5 2 11,1
27953,34 3 1 1 3 0,1
27954,20 2 2 2 2 0,1
27955,3 5 1 1 4 0,1
27956,7 47 3 5 9 7,0
27957,35 6 1 2 3 0,1
27958,14 14 1 1 3 3,1
27959,15 1 1 1 2 6,1
27960,24 1 1 1 1 0,1
27961,17 1 1 1 1 2,1
27962,20 13 1 2 3 3,1
27963,30 163 3 5 6 10,1
27964,0 20 4 6 9 2,1
27965,28 2 1 1 2 0,1
27966,1 3 2 2 3 0,1
27967,9 30 2 2 6 8,1
27968,15 385 16 12 39 110,0
27969,16 214 5 10 8 27,1
27970,38 26 1 1 2 4,1
27971,11 41 1 2 5 7,1
27972,7 1 1 1 1 0,1
27973,23 495 12 11 58 65,0
27974,5 1 1 1 1 0,1
27975,3 1 1 1 1 0,1
27976,7 123 5 3 14 21,0
27977,11 1070 15 14 103 107,0
27978,12 6 1 1 2 0,1
27979,15 238 12 14 19 29,0
27980,25 9 1 1 2 2,1
27981,11 18 3 4 9 1,1
27982,1 9 2 3 3 5,1
27983,1 82 2 3 11 25,1
27984,15 19 2 2 2 5,0
27985,15 406 11 13 41 73,0
27986,15 20 1 1 8 3,1
27987,21 2 1 1 2 0,1
27988,22 4 1 1 4 0,1
27989,11 208 6 9 44 64,1
27990,11 44 1 3 7 7,1
27991,27 326 6 10 15 64,0
27992,11 5 1 1 2 1,1
27993,9 15 2 3 3 2,1
27994,1 15 2 2 3 3,1
27995,17 15 1 2 3 2,1
27996,1 6 1 1 2 1,1
27997,2 12 1 1 2 3,1
27998,4 18 1 1 1 5,1
27999,20 1 1 1 1 0,1
28000,6 146 3 4 12 18,1
28001,7 163 3 4 20 29,1
28002,18 17 3 4 4 2,1
28003,37 61 3 5 11 8,0
28004,7 53 7 7 12 14,0
28005,15 28 2 2 19 1,1
28006,21 1 1 1 1 0,1
28007,9 25 3 4 6 3,1
28008,11 34 1 2 2 7,1
28009,2 12 1 2 8 0,1
28010,23 1 1 1 1 0,1
28011,31 1 1 1 1 0,1
28012,34 3 1 1 3 0,1
28013,3 7 1 1 2 1,1
28014,25 10 1 2 5 0,1
28015,31 1 1 1 1 0,1
28016,18 67 2 6 16 2,1
28017,17 44 4 5 8 6,1
28018,31 187 7 6 37 32,0
28019,1 24 2 4 8 5,1
28020,21 8 1 2 2 1,1
28021,7 22 1 1 6 2,1
28022,9 1 1 1 2 1,1
28023,10 4 1 2 2 0,0
28024,11 220 6 6 27 42,1
28025,15 1 1 1 1 0,1
28026,28 1 1 1 1 0,1
28027,31 11 1 3 5 0,1
28028,7 79 1 3 3 11,1
28029,4 276 11 9 29 10,0
28030,18 20 1 1 7 3,1
28031,21 7 1 1 2 1,1
28032,16 1 1 1 1 0,1
28033,37 9 1 2 2 2,1
28034,16 4 1 1 4 0,1
28035,38 22 2 3 2 3,1
28036,9 1 1 1 1 0,1
28037,2 6 1 1 2 1,1
28038,4 67 4 8 7 15,1
28039,18 38 3 5 5 2,0
28040,28 127 2 3 12 22,1
28041,1 1 1 1 1 0,1
28042,6 1 1 1 1 0,1
28043,11 1 1 1 1 0,1
28044,11 51 1 1 3 11,1
28045,22 2 1 1 2 0,1
28046,11 24 1 2 6 0,0
28047,4 156 2 2 31 31,1
28048,11 24 1 1 1 1,1
28049,15 411 14 16 41 63,0
28050,20 5 1 1 1 1,1
28051,25 2 1 2 2 0,1
28052,9 8 1 2 1 1,1
28053,21 368 8 6 16 42,0
28054,23 26 1 1 8 2,1
28055,21 30 2 5 2 8,1
28056,27 1 1 1 1 0,1
28057,12 1 1 1 1 0,1
28058,11 49 3 5 12 9,0
28059,11 6 1 1 3 0,1
28060,24 19 3 4 3 5,1
28061,15 221 9 9 24 58,1
28062,15 12 1 2 4 3,1
28063,16 1 1 1 1 0,1
28064,9 12 2 4 2 3,1
28065,15 88 2 4 1 19,0
28066,31 1 1 1 1 0,1
28067,11 28 2 4 4 8,1
28068,1 37 2 3 3 11,1
28069,12 44 3 4 8 6,1
28070,4 7 1 2 2 1,1
28071,15 69 4 3 8 3,0
28072,1 41 1 2 7 9,1
28073,11 19 1 1 5 3,1
28074,4 13 1 1 4 1,1
28075,2 1 1 1 1 0,1
28076,31 9 1 1 3 1,0
28077,4 158 3 4 25 0,0
28078,16 89 4 6 26 15,0
28079,21 1 1 1 1 0,1
28080,7 13 1 1 2 1,1
28081,17 59 1 2 2 4,1
28082,7 150 6 7 22 26,1
28083,15 35 2 4 4 9,1
28084,4 55 3 5 6 17,1
28085,32 1 1 1 1 0,1
28086,17 8 1 1 1 2,1
28087,13 20 3 5 9 1,1
28088,18 45 2 2 3 2,1
28089,30 41 3 3 4 8,1
28090,36 1 1 1 1 0,1
28091,3 12 2 2 8 1,1
28092,4 33 3 6 3 7,0
28093,15 120 3 8 17 35,1
28094,1 7 1 1 3 1,1
28095,37 291 4 11 37 53,0
28096,11 34 1 1 7 1,0
28097,33 44 1 1 2 4,1
28098,4 260 13 12 20 24,0
28099,11 7 1 1 4 0,1
28100,16 8 2 2 5 0,0
28101,0 1 1 1 1 0,1
28102,18 296 8 8 22 47,0
28103,11 163 7 5 25 40,1
28104,11 194 4 7 15 51,0
28105,1 2 1 1 2 0,1
28106,15 2 1 1 2 0,1
28107,0 18 3 4 5 2,1
28108,4 96 8 9 11 7,1
28109,16 189 3 6 12 19,0
28110,15 219 7 11 22 62,0
28111,7 148 4 5 20 26,0
28112,21 93 2 7 20 16,1
28113,14 13 1 1 3 3,1
28114,1 16 2 3 9 2,0
28115,1 74 5 8 11 21,1
28116,0 1 1 1 1 0,1
28117,17 65 4 7 4 14,1
28118,16 4 4 4 4 0,1
28119,11 16 1 2 4 1,1
28120,7 195 5 6 19 36,0
28121,21 53 6 9 10 19,0
28122,7 26 3 4 13 3,1
28123,21 1 1 1 1 0,1
28124,23 1 1 1 1 0,1
28125,12 76 3 4 4 9,1
28126,7 34 4 3 13 2,1
28127,24 15 1 2 4 2,1
28128,9 7 1 1 2 1,1
28129,23 51 2 2 9 3,0
28130,15 28 1 1 1 6,1
28131,37 6 1 1 5 0,1
28132,4 28 1 1 10 0,1
28133,1 344 10 15 12 104,0
28134,9 5 1 2 1 1,1
28135,12 20 1 2 2 5,0
28136,15 16 1 2 4 4,1
28137,5 21 1 3 5 3,1
28138,7 11 1 1 4 2,1
28139,25 163 2 7 7 19,1
28140,18 14 1 1 2 3,1
28141,34 8 2 3 6 0,1
28142,4 3 2 2 3 0,1
28143,27 7 1 1 3 1,1
28144,13 8 1 1 3 1,0
28145,38 56 5 8 7 9,0
28146,4 1 1 1 1 0,1
28147,16 32 2 3 16 5,1
28148,15 167 5 5 11 37,0
28149,27 1 1 1 1 0,1
28150,37 12 1 1 2 4,1
28151,7 2 1 1 2 0,1
28152,9 6 1 1 3 1,1
28153,15 31 1 1 13 7,1
28154,0 8 1 1 8 0,1
28155,3 8 2 2 6 0,1
28156,0 20 2 3 7 4,1
28157,37 1 1 1 1 0,1
28158,32 1 1 1 1 0,1
28159,35 11 1 1 2 1,1
28160,2 7 2 2 4 1,1
28161,13 35 1 1 5 3,1
28162,6 1 1 1 1 0,1
28163,0 8 2 2 3 0,1
28164,26 44 7 7 5 17,1
28165,26 121 2 7 8 17,0
28166,11 2 1 1 2 0,1
28167,16 38 2 3 2 14,1
28168,30 23 3 3 6 5,1
28169,20 24 2 3 8 4,1
28170,30 1 1 1 1 0,1
28171,4 3 1 1 3 0,1
28172,14 6 1 1 2 1,1
28173,0 101 3 3 10 16,1
28174,12 13 1 1 5 2,1
28175,1 9 2 2 3 1,1
28176,4 10 1 2 3 2,1
28177,31 3 1 1 1 0,1
28178,27 1 1 1 1 0,0
28179,19 41 2 1 7 2,1
28180,3 14 1 1 4 3,1
28181,9 1 1 1 1 0,0
28182,15 1 1 1 1 0,1
28183,23 400 9 14 12 55,1
28184,9 165 11 11 19 36,0
28185,18 11 1 1 2 3,1
28186,9 36 3 6 8 3,0
28187,38 565 10 12 44 96,0
28188,11 34 1 2 5 0,1
28189,35 58 5 5 6 10,0
28190,18 60 2 1 21 8,1
28191,26 22 2 2 3 6,1
28192,1 58 2 3 10 9,0
28193,13 5 1 1 1 1,1
28194,11 48 2 5 11 3,1
28195,2 3 1 1 3 0,1
28196,1 9 1 1 2 1,1
28197,7 36 1 2 3 6,1
28198,7 46 3 4 8 9,0
28199,18 8 1 1 5 0,1
28200,15 33 1 2 8 7,0
28201,14 1 1 1 2 0,1
28202,7 12 1 1 5 1,1
28203,4 21 3 3 6 7,1
28204,6 8 2 2 2 3,1
28205,8 240 4 5 17 69,0
28206,25 160 5 7 34 41,1
28207,13 20 3 3 7 4,1
28208,7 116 4 3 15 24,0
28209,3 164 4 8 11 43,1
28210,26 1 1 1 1 0,1
28211,6 80 6 6 32 9,0
28212,9 3 2 2 3 0,1
28213,34 7 1 1 3 1,1
28214,18 136 4 7 7 25,0
28215,1 4 1 1 1 0,1
28216,14 10 1 1 5 1,1
28217,8 57 3 11 2 16,1
28218,15 1 1 1 1 0,1
28219,1 8 1 1 2 1,1
28220,7 6 1 2 2 1,1
28221,7 50 2 3 4 3,1
28222,14 38 1 2 1 5,1
28223,21 30 2 3 6 2,1
28224,7 100 4 4 10 19,0
28225,10 47 1 2 2 2,1
28226,7 33 3 3 7 3,1
28227,22 6 1 1 2 1,1
28228,15 154 4 8 8 49,0
28229,24 100 3 6 10 11,1
28230,28 18 1 1 6 4,1
28231,21 1 1 1 1 0,1
28232,7 54 4 6 7 14,1
28233,16 6 2 2 4 0,1
28234,27 12 1 1 4 3,1
28235,1 15 2 3 7 1,1
28236,15 279 8 11 27 51,0
28237,0 6 2 1 4 0,1
28238,32 1 1 1 1 0,1
28239,9 237 5 7 32 49,0
28240,28 1 1 1 1 0,1
28241,26 4 1 1 4 0,1
28242,7 43 1 1 8 6,1
28243,7 108 11 5 21 7,0
28244,37 95 1 2 21 15,1
28245,23 16 1 1 2 4,0
28246,7 1 1 1 1 0,1
28247,13 9 1 1 2 2,1
28248,25 17 3 4 6 8,1
28249,16 2 1 1 2 0,1
28250,3 6 1 1 2 1,1
28251,7 28 3 4 6 2,0
28252,15 221 7 10 28 41,0
28253,25 3 2 2 3 0,1
28254,11 7 1 1 6 0,1
28255,7 29 1 2 16 4,1
28256,11 73 2 2 6 21,0
28257,2 7 1 1 1 2,1
28258,1 231 9 8 23 62,1
28259,7 56 2 2 14 9,1
28260,21 1 1 1 2 1,1
28261,0 2 1 1 2 0,1
28262,26 1 1 1 1 0,1
28263,4 42 3 3 9 8,1
28264,23 4 1 1 4 0,1
28265,4 261 8 9 24 73,1
28266,7 13 1 2 6 1,1
28267,7 29 2 3 4 7,1
28268,1 50 1 4 11 11,1
28269,7 1 1 1 4 0,1
28270,11 1 1 1 1 0,1
